year,month,element,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day30,day31
2021,7,min,14.324811,13.920348,13.52968,13.751288,15.743835,14.068405,16.304894,9.735765,16.748478,11.678132,14.450433,14.918652,18.075615,15.891362,12.460707,13.758544,17.555445,12.356454,12.997086,15.709298,14.767228,12.685349,11.348308,15.586411,12.814223,10.986945,14.655415,13.46766,16.821874,14.272222,17.847185
2021,8,max,13.517277,15.720231,14.85574,17.443949,17.247404,13.982996,16.138032,17.324593,13.761584,14.612587,17.628582,17.842647,13.383232,16.45991,15.731187,15.99766,15.206127,13.617429,17.33667,16.052949,18.177571,15.830588,13.900508,18.144911,18.483686,15.516216,15.49754,14.627548,15.236849,18.411646,17.826028
2021,8,min,7.779342,9.284901,7.888966,12.966177,10.441405,6.170931,9.006084,12.656741,6.637088,7.066928,13.511157,12.754725,6.533939,12.15163,10.290691,9.730116,10.185662,7.32178,12.423053,11.876798,13.199365,10.29867,6.175868,11.933452,11.521023,10.229008,8.616388,10.315999,9.228685,13.694269,9.900373
2021,9,max,15.796273,12.862362,15.140876,13.390345,11.275824,11.895253,12.855357,13.031961,11.244331,14.63469,10.110064,11.469783,15.109241,15.777738,14.01562,14.435087,13.250684,13.02397,16.053552,10.629957,15.455522,14.276878,15.919126,10.645259,14.991574,13.478721,15.857106,11.637742,14.876698,14.483914,11.703532
2021,9,min,11.520567,7.733134,9.831672,9.358468,5.020597,5.404383,6.488593,5.941508,3.642558,9.654183,4.46992,6.084088,7.600446,11.77189,6.619596,10.019291,8.298013,8.78439,9.206942,2.944859,9.376485,8.78691,11.579516,6.111203,10.692252,7.73879,10.910019,6.377707,8.073795,9.211683,7.404782
2021,10,max,10.216276,12.508248,9.98625,11.439075,14.787808,10.849846,9.719481,13.116329,13.181268,14.015549,9.547277,11.134457,13.0631,14.94406,11.426353,13.488471,11.772259,9.838758,13.982234,9.784291,11.233438,12.86811,10.552924,9.130801,14.414976,9.772749,13.976137,9.256178,10.007935,13.930112,9.176894
2021,10,min,3.096528,7.886606,4.122029,5.295377,9.957263,5.789815,5.08902,5.810782,9.019949,8.704374,4.554402,5.080618,8.022433,10.819731,5.617549,8.48906,4.556672,5.790931,6.051965,2.489598,4.712248,6.538815,3.301936,4.872913,8.641251,2.152437,8.649937,3.412198,3.712398,8.350118,2.444042
2021,11,max,11.10864,11.194703,15.37234,13.786856,11.842428,13.375929,11.750453,11.268544,13.226681,14.884805,16.008218,12.226469,12.979874,13.086156,11.150692,11.385918,14.743026,16.020985,14.67285,15.915676,14.012983,14.969508,10.407249,11.388266,14.856141,15.10713,11.128399,14.909058,15.555677,14.275162,13.453436
2021,11,min,6.249776,6.075285,11.233742,8.803717,6.194459,9.132012,7.201509,3.729934,6.703664,7.70542,8.880555,6.048398,5.329166,7.532631,5.875182,3.802859,10.508662,9.903256,6.674427,11.515139,8.946875,7.30047,2.421681,4.002246,9.436922,7.726247,4.758321,8.118552,11.442851,6.484927,7.201
2021,12,max,14.129402,18.289758,14.854318,13.541544,14.312854,13.004101,14.208786,17.301626,18.065705,13.131477,18.503345,18.078885,18.763353,18.651539,13.606193,13.81871,18.692161,18.763973,14.045216,17.161362,17.721951,16.533701,14.840939,13.76409,18.692729,15.349609,18.791104,16.614332,18.80519,16.393301,13.84386
2021,12,min,6.177377,12.320851,8.892573,8.611051,8.20706,5.332516,9.686828,9.626503,12.771349,6.785041,11.405879,10.636207,13.268989,13.069157,8.399132,9.188694,11.524791,12.167252,6.170244,9.445982,12.829002,11.832294,8.086946,6.848766,10.897936,7.372476,14.661573,8.930179,13.921609,8.64655,6.862487
2022,1,max,18.427976,18.007325,17.532356,20.834616,19.67978,18.497245,18.539948,17.007687,21.395507,22.307312,19.272275,17.608571,22.184304,21.122962,17.442256,18.769452,22.709973,18.020631,21.391911,22.388745,20.564183,19.896421,22.654654,22.33852,17.607547,18.139906,21.332229,18.591589,18.42529,20.430619,17.92154
2022,1,min,10.498457,10.466043,10.696493,13.288002,14.61893,14.226066,14.107809,11.463939,13.5191,16.334984,13.08818,11.690614,15.580426,16.472336,10.059206,13.494584,18.413171,12.5188,15.203725,18.016326,14.109604,15.772448,17.994665,17.710105,12.785345,11.351119,14.412333,13.465496,14.226748,13.071201,12.478224
2022,2,max,23.565636,24.972121,22.198049,22.024993,21.491617,22.85012,23.934581,21.546821,22.109287,23.21641,22.579776,22.357454,21.369836,25.004811,23.062748,26.824233,24.321611,25.910431,24.213086,23.848946,23.857574,26.416663,24.012609,25.802702,24.721639,25.543133,26.906208,25.850764,23.540249,23.612359,24.763357
2022,2,min,18.387438,18.571259,18.095106,16.857747,14.11654,17.260251,17.290421,15.370317,14.567317,17.433309,16.719544,17.283206,14.360896,20.661982,16.896952,20.465327,16.958423,20.235903,16.74551,16.322331,19.541753,19.55944,16.410789,19.092562,20.240511,20.851617,19.017548,21.34602,15.58713,15.623283,17.426925
2022,3,max,25.475521,29.413247,26.256798,25.884964,26.677146,28.647507,27.063575,26.414858,27.455808,29.566103,27.304306,25.64476,25.991418,26.226464,27.581976,25.580688,27.580135,24.160898,25.917168,28.402702,29.310391,28.832519,25.610283,28.1053,29.141603,29.77352,28.883143,26.42884,25.055817,28.87202,28.485163
2022,3,min,17.832303,25.145199,20.667378,20.780161,19.183281,22.155275,21.3852,21.822059,20.422298,21.86639,22.900344,19.502226,20.347858,20.284125,23.432113,21.005277,20.80549,16.602602,20.966851,20.719362,25.22946,23.620299,19.643806,23.712431,24.604061,24.001077,23.805463,19.84662,20.210255,21.908241,21.016407
2022,4,max,29.926104,25.953835,28.040772,30.107772,25.173689,29.99758,26.496942,30.508186,26.643865,28.030758,25.743237,27.234801,26.065502,28.521281,25.981082,29.493767,26.710416,25.977444,30.789506,28.884279,26.614501,25.120314,29.605436,30.469093,28.606852,26.514343,26.832758,28.856442,27.258853,26.511992,29.063177
2022,4,min,23.865026,20.709342,23.498172,22.590442,20.402635,22.649673,20.671147,23.689651,19.34984,21.489119,21.620984,20.858626,18.583579,23.122242,18.403114,22.738365,21.164154,19.688412,23.361061,22.173498,20.976473,17.999099,25.569844,23.879606,24.572997,19.294,18.96466,23.161215,21.864016,20.6452,21.765934
2022,5,max,26.311118,26.997286,28.987907,27.812256,25.719059,24.311226,27.771772,25.495085,29.282446,24.827779,29.326325,28.742386,27.891385,28.255902,29.913018,26.439597,24.140117,27.360458,28.287502,27.136014,29.367362,26.972092,28.972035,25.015018,24.695868,28.778266,25.026613,25.941998,26.059904,25.770715,25.916106
2022,5,min,21.90187,20.347864,23.490988,21.376056,21.286641,16.357782,20.325805,18.65071,24.087282,17.765881,22.104606,22.342252,21.168362,21.6343,24.875313,20.886498,17.307841,22.600797,23.39805,19.996426,22.679888,19.590415,21.466056,20.624606,19.661261,21.726594,18.307764,21.584799,19.083064,18.618353,20.873869
2022,6,max,22.764307,23.823219,24.501448,21.427294,24.002864,23.290015,21.324372,21.824192,23.455151,26.439726,22.898301,25.673647,24.786197,24.806994,22.641167,22.011635,23.937463,21.528248,24.800925,26.791967,21.226352,23.238608,22.933279,22.14346,24.760122,25.161148,21.773585,24.532024,25.943063,22.744967,24.57822
2022,6,min,15.359451,16.357646,16.724244,13.86959,16.532873,18.096592,13.907413,17.023005,17.177537,20.60944,16.035627,19.723324,20.0789,20.78814,15.596394,14.9537,16.883186,15.070329,19.187351,21.258701,16.428695,19.1823,15.600364,15.436468,19.764829,19.783749,16.239383,19.863943,20.750254,15.833639,19.226879
2022,7,max,22.327844,19.056397,19.155505,22.688506,19.42035,21.363013,21.40446,18.013908,20.903242,22.259265,20.208401,22.968081,20.921406,21.138498,19.281523,19.846378,21.171152,18.806699,20.974898,20.633806,21.983916,21.312597,17.684075,18.19188,18.577963,18.210039,18.772107,19.978128,22.598746,17.016428,22.44128
2022,7,min,14.345955,11.450862,14.401801,15.015684,14.506677,16.83819,15.045688,12.547543,16.753789,17.236108,16.014053,16.320202,16.842439,15.471396,13.092393,15.23387,14.649907,12.16004,15.894989,16.085152,17.564259,16.841659,13.25902,13.392882,12.485379,11.396292,14.614484,15.147352,17.276332,10.329895,15.100352
2022,8,max,17.014132,13.540496,17.341382,14.535353,18.931996,15.785664,14.048211,14.743403,14.876243,13.569991,13.275335,16.98013,15.145164,16.730842,13.557708,14.097217,18.77386,15.314293,17.799395,17.781457,17.177019,18.654802,15.496166,17.813589,14.087563,15.151593,17.106785,18.840667,18.522388,15.467706,14.569677
2022,8,min,12.417554,7.493675,12.93622,9.610711,13.747907,11.386428,9.890433,7.537019,7.922082,6.537175,5.86734,12.298081,9.394306,9.21694,6.297851,8.494106,13.686527,7.911607,11.204009,13.329231,12.942434,14.01722,9.133165,11.100016,8.56856,11.036329,9.752639,14.318046,14.070638,11.283816,9.312725
2022,9,max,14.299206,14.676969,13.46187,14.090863,13.210416,10.64325,11.563259,14.12957,15.105995,15.998547,13.932189,15.16487,15.288291,13.021685,15.892667,11.408036,12.491459,12.826364,12.760388,12.754205,13.056037,10.687657,13.414583,10.61717,13.786194,13.121823,14.100643,12.251852,11.409305,13.432702,12.910599
2022,9,min,7.58749,8.370373,5.550288,8.73766,6.408095,3.996397,6.180261,8.590064,8.872618,11.780282,9.30448,7.757386,10.98883,8.058117,11.691264,4.834767,7.551459,5.621319,5.334031,8.279378,6.442545,5.038303,9.413904,4.200357,8.567802,8.294418,6.299222,8.034751,5.591466,6.95367,6.28193
2022,10,max,13.295481,13.55592,11.048143,14.786602,12.131911,9.274669,9.842695,13.329355,12.665111,14.581298,11.742276,13.300727,11.486822,14.024797,13.632871,12.95074,9.807816,12.182186,14.61185,11.897592,14.526974,12.471326,9.770291,12.603276,12.024661,14.877005,13.574248,14.781561,11.717074,11.476473,13.490561
2022,10,min,8.839388,8.668931,3.728607,9.618668,5.323526,4.618047,2.975271,8.901509,7.914937,9.009712,4.616594,8.869664,3.780316,7.669553,7.830853,5.125979,3.812502,7.9879,7.256585,5.86426,9.818164,5.549348,4.220668,5.072493,6.48601,7.213364,8.479864,6.899595,7.183587,4.676416,8.294909
2022,11,max,14.280763,14.343043,13.867296,13.816802,12.143558,15.95981,15.821755,14.237669,10.764228,12.954016,14.07474,14.559009,11.787365,14.921625,10.22343,14.093322,14.572907,11.79149,15.108088,11.84264,10.265635,10.686677,14.508752,14.526273,11.49737,14.864727,14.058758,12.397125,15.926733,13.384544,11.579844
2022,11,min,6.837932,6.600995,9.06374,8.654484,5.454063,9.359464,9.806182,8.948143,5.355277,6.671464,8.404828,7.193452,4.39816,8.830706,5.642123,9.293712,9.929165,6.789246,8.345708,4.828264,3.00953,3.214535,7.049386,8.281191,4.360141,9.714173,6.352819,4.570317,10.676117,9.332683,5.097597
2022,12,max,17.685549,17.979901,17.227774,17.530646,16.620322,18.785739,14.064555,14.121859,16.083081,15.571047,13.780399,14.530097,17.258136,13.92222,13.305133,16.693652,15.943306,15.148514,14.907154,14.103215,16.030842,16.222216,14.327188,14.991301,14.310672,16.182993,17.94213,13.052822,15.674003,16.682207,18.753381
2022,12,min,10.205077,10.333955,10.637245,11.344186,9.515735,13.609028,7.33392,9.426679,10.574288,9.344652,7.444455,9.207846,12.638913,8.6317,5.575605,10.046091,9.652598,8.012388,10.027306,9.830509,10.367117,11.854433,9.473773,9.54811,7.300049,8.196469,10.017598,6.377068,8.056018,10.19768,12.023175
2023,1,max,18.925622,22.669926,20.241424,22.468016,19.249748,19.673341,22.38969,20.083368,18.004369,20.227849,17.392831,21.641494,19.545257,20.226525,22.857344,20.879367,21.481345,19.755351,17.525125,21.765289,20.449774,18.551888,20.781304,17.101346,20.209006,20.710096,20.513648,17.435537,17.636813,18.808104,21.591645
2023,1,min,11.261892,17.126422,15.110108,15.179579,12.038481,15.497935,17.61964,12.290521,10.179264,16.198527,10.71149,14.18169,15.129549,13.415554,15.756517,13.120363,16.866327,14.42849,13.308053,15.532952,15.539191,12.999757,15.049203,10.408151,13.643315,13.686254,13.71012,9.723346,10.489246,14.462083,15.840941
2023,2,max,23.37068,23.843926,21.818289,25.784908,26.760806,25.063734,25.770103,23.238783,24.321145,21.739411,24.579929,26.681876,25.48978,23.06311,24.875589,21.965726,26.00849,22.088148,26.113507,26.594219,23.767591,22.743916,21.589214,23.923142,21.769291,21.60027,26.400712,23.703876,22.834053,24.393312,22.897999
2023,2,min,16.727787,17.710055,16.254319,19.60201,22.184503,17.407059,18.852804,15.440923,18.100866,17.719292,18.431321,21.463112,17.875594,17.412492,18.825378,17.082574,21.231185,14.889508,18.707956,18.616967,17.568933,18.474465,14.686857,18.599739,15.147399,15.122207,21.129568,17.238506,16.497373,18.935338,17.184769
2023,3,max,23.957195,25.257357,26.544948,24.734038,29.195518,26.080653,27.238234,27.567969,29.080485,27.159911,29.246218,24.380603,26.971273,27.419546,27.468421,27.237767,29.920572,28.579387,25.268043,28.327564,26.71641,26.308914,27.904274,28.767444,24.923265,26.605526,29.620474,29.734617,26.829224,25.241118,24.30537
2023,3,min,18.972494,18.298093,19.184507,17.802147,23.344125,20.858766,22.535154,20.200797,24.520478,22.106973,24.940369,20.306082,22.846496,21.799008,19.843207,21.06389,24.032156,23.116112,18.179464,23.163568,20.674762,20.300245,20.512347,22.3113,18.866718,21.888945,22.982821,22.790937,21.394042,19.290549,18.827629
2023,4,max,25.256851,30.446357,27.818045,25.278625,26.944427,28.128237,30.009234,28.2661,28.922052,28.920019,28.099977,30.443455,27.117388,27.921169,28.625266,25.83381,25.462529,26.269103,27.173338,25.709981,29.867036,27.8891,26.264224,30.00019,25.258866,25.966775,25.235145,25.335472,26.080225,28.596145,25.11172
2023,4,min,20.429754,25.001351,21.999472,17.356266,20.129482,20.809649,24.955969,23.570701,23.460865,21.578143,22.594662,24.377967,19.64651,21.992729,22.617918,21.171387,18.888621,21.52148,20.304127,20.788596,22.986013,21.973841,21.619239,25.910406,18.96492,19.448613,18.946068,20.302433,18.247272,22.341726,18.233531
2023,5,max,27.898674,24.442694,29.884858,24.951604,27.533236,28.850922,27.886096,28.273324,26.649024,25.307086,24.579624,29.085753,26.446973,24.505995,27.616692,28.631413,24.633302,24.710176,28.893334,28.577426,27.060469,24.188833,25.305121,28.665537,27.462492,28.497439,24.514505,26.791051,29.082523,29.188801,25.062329
2023,5,min,22.764855,18.645881,22.415649,17.63015,20.354771,24.123386,22.828013,22.902639,20.28664,19.765238,19.77023,23.068315,21.848729,18.602518,23.460546,22.618096,18.704338,18.296278,21.305458,21.980499,21.578959,18.069567,18.09592,23.140591,20.496916,21.710608,19.978972,21.860999,23.949456,23.554214,18.225734
2023,6,max,25.736535,21.706972,24.927277,22.89541,21.928671,22.521796,23.541369,22.653363,25.529831,25.702731,23.221278,22.522666,23.066138,25.414695,24.955697,23.679569,21.970771,23.403365,24.303457,25.24074,26.787422,21.546532,26.555171,21.384483,21.480238,23.305956,24.683794,25.269635,26.674295,24.841748,22.210243
2023,6,min,19.424586,17.678195,18.17621,17.446331,15.322368,15.101889,18.078793,15.93094,19.876919,19.772859,17.001632,17.296054,16.244159,17.994699,17.96444,16.882323,17.112938,18.049614,17.515228,20.597788,22.766259,16.965218,20.813661,16.497402,17.329217,15.368164,18.599771,18.879745,19.39338,19.08586,15.582707
2023,7,max,21.823459,17.201656,20.094882,18.016897,18.43554,17.944669,21.678037,19.370859,20.106456,17.411703,18.706963,22.490054,22.779726,20.63818,22.578283,18.566645,17.63879,18.765511,21.817653,22.256678,20.449363,22.796333,21.619803,22.767432,19.764323,17.164104,17.405326,22.965188,18.379581,22.732674,17.058339
2023,7,min,16.679433,10.803596,15.168198,13.872653,14.434391,9.9574,16.265527,13.026538,13.158754,13.05104,11.387904,17.097673,17.673695,15.86008,16.278656,12.938107,13.349246,10.977449,13.990816,15.004089,13.672596,16.543658,14.58991,16.932039,13.417017,12.699031,10.870678,16.257536,13.116658,16.666657,9.729631
2023,8,max,14.489546,17.042188,13.456173,15.859333,18.365898,18.682709,18.459565,14.197999,18.236455,14.216599,16.711581,13.640136,17.054873,16.682962,16.248844,15.893752,15.954042,18.381999,15.944832,18.496041,14.332557,13.324889,15.86992,16.014851,17.118032,18.859043,15.760424,13.07092,16.486049,16.676669,16.29138
2023,8,min,10.117508,9.757889,5.730588,10.445181,13.289594,11.950279,12.463567,7.256283,13.40934,9.217818,12.087599,5.959383,10.401176,9.625985,12.079791,9.411083,8.012597,10.906923,8.007253,13.374974,8.025896,6.127809,9.706849,10.439984,12.41883,12.066065,9.003581,8.22791,11.184305,11.637866,11.342824
2023,9,max,12.899869,12.267342,11.334992,12.305655,11.749574,10.858632,11.443197,11.691491,12.665109,10.946859,10.969085,11.13144,16.045167,13.173839,14.783794,13.444627,12.462208,10.432015,12.931033,12.770926,12.237569,15.662864,10.190809,15.276008,11.265545,13.966582,14.753651,14.110954,14.490954,12.358223,13.86207
2023,9,min,6.447533,6.272262,4.532141,4.88835,7.030017,4.555061,7.043718,6.748271,7.141576,3.110267,3.746412,5.133049,8.647608,6.291597,9.583658,7.173289,5.700035,3.176743,6.411584,7.4323,5.996169,10.632005,5.705859,7.423542,4.961968,9.268427,9.333215,8.160979,6.932424,7.212128,9.282677
2023,10,max,10.005453,11.02433,12.429825,9.428064,10.369308,10.748138,12.867866,11.66939,11.178989,14.793156,10.103317,13.366634,14.642624,9.480388,9.618056,14.272146,9.158189,13.589978,10.574714,12.928996,10.856224,10.705052,9.787663,9.171428,14.162213,11.856928,12.243505,11.66907,13.185737,12.585505,12.815107
2023,10,min,2.774585,4.499236,5.034222,4.780067,5.101795,5.678249,7.782873,4.218164,4.83131,9.1372,6.010913,6.718544,7.839836,4.812747,5.362886,8.078411,3.570139,9.256973,5.953616,5.387111,5.866638,4.199129,2.433592,2.517231,8.861408,3.957002,7.153847,3.790901,8.477591,6.061315,6.559169
2023,11,max,13.212556,11.929765,13.309806,12.722959,11.630639,10.072351,15.159476,12.886985,15.604327,12.934199,12.654409,11.459089,12.31366,13.435123,11.051414,12.410136,11.649678,11.509168,15.531523,14.179639,14.529358,12.54922,11.16624,13.893153,11.704602,11.198533,10.369589,11.187422,11.686968,14.434439,10.975899
2023,11,min,6.654443,6.541092,6.090974,7.259825,6.416347,2.810832,9.783936,8.853716,7.816497,8.897669,7.482718,7.430217,6.666717,7.856115,4.102942,6.896704,5.960721,4.451014,8.301223,9.040931,7.294124,5.135292,6.007859,7.422235,5.213586,7.120952,4.229706,6.778328,4.826184,9.503197,5.001581
2023,12,max,15.051477,17.796774,15.782107,14.981492,18.709864,17.653917,15.820881,18.049236,17.969512,17.608874,17.627352,17.425714,15.765008,16.126835,15.836953,14.872656,16.774986,18.624526,14.519876,14.192342,18.181946,13.677571,14.947081,14.6566,17.734863,13.25196,15.851624,15.228392,13.946191,16.711869,18.981839
2023,12,min,9.80517,9.80492,8.616408,7.607307,14.485711,13.368379,11.052111,10.780233,13.481666,12.613025,11.855508,13.291673,8.681024,8.198371,9.111184,9.580403,12.606242,12.540821,7.965796,6.642263,13.310793,7.145935,10.27764,10.178002,13.699143,6.118059,9.466775,10.870472,9.580585,8.988474,12.481309
2024,1,max,17.358651,21.207969,17.754965,22.890054,21.540185,19.632313,21.1355,17.808393,19.911813,18.768288,18.138655,19.085988,18.651947,22.486844,17.41326,18.774036,19.202676,20.828156,18.113206,22.140976,18.432719,20.949737,19.324945,19.985295,20.678235,20.845424,20.139203,22.01116,22.240957,19.912222,20.426073
2024,1,min,10.780351,14.042104,12.824266,15.735807,14.318084,14.860452,15.70283,10.213741,14.161813,11.980136,13.392148,12.156378,11.326548,16.268763,12.793158,13.720639,15.199797,15.311982,14.038326,15.036909,11.548705,14.79391,13.228666,13.779424,15.387835,16.403567,15.872484,17.492063,17.432641,15.517207,13.080875
2024,2,max,24.947528,25.207884,23.198124,21.425244,22.252429,26.338604,25.80612,24.348119,23.495719,25.250603,22.594894,21.422329,26.667621,21.582716,24.189966,24.157152,24.75195,25.495166,21.633085,23.14778,24.991454,22.000856,23.409343,21.949059,23.658073,22.89093,22.947925,25.585106,25.355206,24.378868,25.594249
2024,2,min,18.844242,20.18413,16.77431,13.7044,16.286807,22.018777,21.563319,16.595144,18.019445,17.956031,18.432281,16.206711,18.825274,14.682028,19.432125,19.1621,20.036359,19.834428,15.078588,17.312898,17.460158,17.27927,18.059292,13.955324,18.248777,14.925078,17.461047,19.862754,18.921553,19.523156,17.889662
2024,3,max,25.452738,26.613202,28.286083,27.50278,29.888675,25.730207,29.062526,28.859843,25.583946,27.266142,24.856492,26.062138,26.130701,25.326168,24.479634,29.435494,28.269686,24.965618,28.065774,29.374137,25.730563,27.385905,24.263739,26.015784,26.427334,29.146922,27.844878,23.99681,26.223125,24.175297,24.825683
2024,3,min,17.606131,21.02484,20.354257,21.432343,24.681309,20.84266,24.97572,22.100966,19.369293,19.562452,20.705547,21.508505,19.802078,18.081871,18.880441,22.49843,21.09807,17.662797,21.760844,22.993212,18.807405,23.071996,17.180133,18.747218,18.956009,24.240052,21.435672,16.887135,21.003991,18.015578,18.816077
2024,4,max,26.324783,29.389471,27.673697,28.028376,26.738698,25.793134,28.428644,27.395148,28.010939,25.782251,28.355777,28.913491,28.695981,26.477475,29.660631,30.544828,29.030485,27.089847,28.563263,26.828913,28.697326,27.653261,25.269265,26.198111,29.546403,25.67423,30.693645,30.212514,25.0824,25.667668,25.136489
2024,4,min,22.122704,23.817941,21.293169,23.140034,21.161409,21.462954,24.231399,23.054832,20.915638,21.242768,22.404333,24.129093,21.75331,22.190899,24.366985,26.18645,23.336323,21.806894,24.466436,18.878305,20.736689,23.069987,17.996578,20.702828,22.135346,21.456078,22.986727,22.931978,18.307219,19.867422,20.300451
2024,5,max,27.156236,27.067799,26.826361,24.776288,24.038534,27.909373,24.950121,28.663334,24.246715,23.978208,25.556066,27.888805,24.042673,27.82467,26.21241,24.525826,29.12884,25.046708,26.676121,24.057134,27.104695,26.288602,26.008883,27.679589,29.797669,28.79956,29.200267,28.817355,27.257839,24.838452,27.869794
2024,5,min,22.341031,22.033167,19.906667,17.981267,17.706515,23.735445,19.814067,22.191475,17.627683,18.423628,18.147734,20.431676,16.573031,22.899996,18.305963,19.264002,23.002597,19.044104,18.970721,19.067565,21.770417,21.660581,20.60123,22.73477,23.792663,22.296391,21.638659,24.699491,22.137064,17.249751,23.518614
2024,6,max,23.293243,24.67469,22.364568,21.916495,26.458412,24.253403,21.831459,25.80063,22.85399,24.142833,26.974115,21.870914,26.502673,24.344042,21.710324,26.277829,25.59261,23.484241,23.658027,26.364781,22.642777,21.640629,25.574685,22.601176,22.385468,25.124267,25.128848,24.013948,25.272115,26.112777,21.825076
2024,6,min,15.45082,18.172592,17.403125,14.034346,21.141273,19.426373,15.666044,18.35028,16.033445,19.601823,19.071007,14.138795,21.232688,16.549636,16.439933,19.369511,18.072082,17.839234,15.922953,18.63178,15.526345,16.901643,19.126759,16.333003,17.456738,19.687222,19.222439,17.5951,19.776277,20.146994,17.052037
2024,7,max,17.193377,17.090086,19.478264,22.929461,17.396818,22.913766,19.939657,19.74527,19.429201,21.411991,18.877385,21.454807,20.151383,21.721519,19.709658,17.254495,20.112216,21.41102,20.09676,17.295773,19.388239,21.965726,19.534773,17.32728,17.853438,19.710189,17.67903,22.627055,17.81184,19.705315,20.541893
2024,7,min,10.135222,12.010651,12.508797,15.898354,9.688405,15.44525,14.640075,14.758134,15.261896,15.890494,12.431365,15.079584,12.648251,15.638923,12.401617,9.27115,14.529771,15.180217,13.574166,12.131055,14.170023,16.120337,13.082236,11.259401,10.533864,12.819601,10.564105,15.842598,12.157603,14.989801,13.691355
2024,8,max,14.211592,14.500494,18.442975,17.310248,13.68499,15.17766,15.304524,16.069999,15.272072,17.609562,16.392949,13.900538,14.073201,15.51749,17.611783,16.758717,13.789426,16.735362,15.751856,16.261007,18.296218,16.533174,15.460908,16.600613,16.28405,16.345292,13.293513,16.919661,18.122976,18.028087,18.522308
2024,8,min,8.392859,7.733624,11.25703,12.816071,7.887396,9.082391,8.140258,8.270983,9.749644,9.960551,9.754828,6.425264,7.225011,10.279417,11.82675,12.288501,8.978019,11.722918,8.330212,12.238005,13.344704,10.630326,11.143289,11.62176,9.804986,9.044282,8.700488,12.772777,11.45499,12.83432,14.326183
2024,9,max,12.573538,14.10434,14.220878,14.795642,12.803824,15.660676,11.867564,12.345433,12.63574,11.828793,14.239513,13.234113,14.246774,10.72761,13.845668,12.973775,15.675147,11.794921,11.970728,16.041943,10.850076,13.190032,13.026823,13.728231,15.947343,10.215718,10.779351,14.869183,12.556044,13.43429,10.13958
2024,9,min,7.860545,7.659981,7.841003,10.085965,6.487959,11.288171,6.393286,8.074766,6.433855,7.29061,9.141839,7.135528,7.798559,3.808696,5.896911,6.219158,7.730033,5.359542,5.869163,10.626529,4.599538,6.662601,8.307195,6.893883,11.941019,3.713875,3.387072,6.873235,7.220875,6.884276,5.334832
2024,10,max,10.68976,10.846635,10.943543,13.115015,13.34638,9.174704,10.983089,13.034838,13.783526,11.888973,14.35235,11.010658,11.483718,14.010634,13.349785,12.215313,13.11296,14.328177,14.81768,9.187039,12.759065,12.42589,12.571151,13.509241,10.886996,11.483217,10.425853,14.70436,10.81391,13.709664,14.480123
2024,10,min,3.528978,4.819877,6.919018,7.749568,6.882406,4.472188,5.631342,5.370186,7.200917,5.380171,8.20448,3.874702,4.51338,8.813259,8.087774,7.382263,5.914818,8.913795,9.69584,1.252564,5.389442,6.867625,5.112776,6.688177,6.760484,5.495,4.618228,9.839801,6.364985,6.598502,8.705027
2024,11,max,10.221405,13.072123,15.613617,13.213565,10.931567,15.004628,14.132101,14.419221,14.353861,10.096456,14.194111,10.594252,10.348635,14.025702,13.537156,15.42461,11.227071,11.986696,10.777702,11.713618,13.809467,11.311261,11.982706,14.297919,11.540747,13.751374,12.733683,12.89621,10.707358,12.630591,13.648525
2024,11,min,4.290753,8.311276,8.683853,6.111432,3.444371,7.252532,9.601232,8.581747,8.264482,2.367107,7.81696,4.726749,4.266325,8.775779,8.288584,10.141089,6.120472,6.222233,6.180419,7.652591,7.753224,5.909988,7.416479,9.164848,7.255776,8.396419,8.213387,6.194226,6.492159,7.914659,7.2775
2024,12,max,18.017046,16.697892,17.904652,17.025222,18.842091,15.794172,17.877106,15.809655,17.106868,15.792379,14.342767,16.701653,15.352462,16.991084,18.294423,13.181585,15.108645,14.024809,16.626641,13.617593,17.780547,16.896708,16.196473,15.480651,16.287694,15.302899,17.883494,17.705884,17.723961,14.416926,13.467366
2024,12,min,11.219584,11.448129,11.053057,10.891282,11.81912,11.266991,10.19835,9.987319,10.266004,10.865603,6.898382,9.050206,8.554003,9.835969,12.481291,7.280247,9.263678,6.953043,12.117065,6.347382,12.477068,9.726985,10.593207,8.997152,8.392127,9.940042,11.519613,11.964469,11.545853,7.766477,5.743913
